time_s,target_x,target_y,target_z,ee_x,ee_y,ee_z,obstacle1_x,obstacle1_y,obstacle1_z,obstacle2_x,obstacle2_y,obstacle2_z,tracking_error_m,min_safety_margin_m,cbf_torque_correction_nm
2.48,0.4493849083710171,0.03249864269166528,0.3476283742924337,0.446544973803672,0.029763612066917782,0.3456144385593579,-0.020593769370702442,0.18096134663774788,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.00442736467913677,0.036245150137242325,0.0
2.49,0.4493923711213758,0.0325606445417315,0.34756900305056515,0.4465771139201742,0.029831256679086073,0.3455737094622279,-0.020593769370702442,0.17959059937848856,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004399594040060246,0.03488120279992673,0.0
2.5,0.44939829683692684,0.032621896208157544,0.34750826184955225,0.446607848726704,0.029898211266854262,0.34553172528367865,-0.020593769370702442,0.17823282278589603,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.00437169956785274,0.03353027188638929,0.0
2.5100000000000002,0.44940268528988636,0.03268239627970773,0.3474461541977899,0.4466371768928178,0.029964474205799924,0.3454884882929012,-0.020593769370702442,0.1768885573044145,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.00434368425294195,0.032192894323227327,0.0
2.52,0.44940553631156294,0.03274214336246309,0.3473826836825989,0.4466650971392023,0.030030043888977627,0.3454440008307843,-0.020593769370702442,0.17555834337848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004315551136460854,0.03086960681606362,0.0
2.5300000000000002,0.4494068497923635,0.032801136079853466,0.34731785397001846,0.446691608237741,0.030094918726933265,0.345398265309783,-0.020593769370702442,0.17424272145256264,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0042873033116050605,0.029560945844457308,0.0
2.54,0.4494066256817981,0.03285937307268927,0.3472516688045948,0.4467167090115792,0.030159097147716918,0.34535128421378325,-0.020593769370702442,0.1729422319710812,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0042589439250477045,0.028267447657118187,0.0
2.5500000000000003,0.44940486398848145,0.03291685299919275,0.34718413200916465,0.4467403983351894,0.03022257759689796,0.34530306009796286,-0.020593769370702442,0.17165741537848855,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0042304761784101915,0.02698964826746885,0.0
2.56,0.44940156478013293,0.032973574535028964,0.3471152474846345,0.44676267513443346,0.030285358537578525,0.3452535955886496,-0.020593769370702442,0.17038881211922935,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004201903329796222,0.02572808344961027,0.0
2.57,0.44939672818357357,0.03302953637333622,0.34704501920975545,0.44678353838662643,0.030347438450408035,0.3452028933831741,-0.020593769370702442,0.16913696263774786,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004173228695387093,0.02448328873474128,0.0
2.58,0.44939035438472164,0.033084737224756244,0.346973451240893,0.4468029871205983,0.030408815833597655,0.34515095624972203,-0.020593769370702442,0.16790240737848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004144455651103117,0.023255799408092324,0.0
2.59,0.4493824436285851,0.03313917581746386,0.3469005477117933,0.4468210204167533,0.030469489202934925,0.34509778702718136,-0.020593769370702442,0.16668568678589601,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0041155876343346295,0.022046150506430932,0.0
2.6,0.44937299621925253,0.0331928508971963,0.34682631283334375,0.44683763740713023,0.030529457091798523,0.3450433886249857,-0.020593769370702442,0.1654873413044145,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.00408662814574396,0.020854876816201955,0.0
2.61,0.44936201251988117,0.0332457612272821,0.3467507508933304,0.446852837275462,0.03058871805117319,0.3449877640229563,-0.020593769370702442,0.1643079113784886,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004057580751140333,0.019682512872368184,0.0
2.62,0.449349492952683,0.0332979055886696,0.34667386625618984,0.4468666192572307,0.030647270649664334,0.34493091627113737,-0.020593769370702442,0.16314793745256265,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.004028449083436313,0.0185295929580152,0.0
2.63,0.4493354379989087,0.03334928277995502,0.3465956633627574,0.4468789826397279,0.030705113473513932,0.3448728484896314,-0.020593769370702442,0.1620079599710812,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.003999236844678884,0.017396651104790987,0.0
2.64,0.449319848198829,0.03339989161741014,0.34651614673001035,0.4468899267621058,0.03076224512661534,0.3448135638684291,-0.020593769370702442,0.16088851937848858,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.003969947808170666,0.016284221094247896,0.0
2.65,0.44930272415171374,0.03344973093500958,0.34643532095080737,0.44689945101543505,0.030818664230528876,0.3447530656672369,-0.020593769370702442,0.15979015611922934,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.003940585820672675,0.015192836460157864,0.0
2.66,0.4492840665158094,0.03349879958445768,0.346353190693623,0.44690755484275607,0.03087436942449692,0.34469135721529953,-0.020593769370702442,0.15871341063774785,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.003911154804702448,0.014123030491870851,0.0
2.67,0.44926387600831297,0.03354709643521492,0.34626976070227805,0.44691423773913225,0.030929359365460114,0.34462844191122133,-0.020593769370702442,0.15765882337848863,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.003881658760922055,0.013075336238785616,0.0
2.68,0.4492421534053453,0.033594620374524,0.3461850357956657,0.44691949925170027,0.030983632728073075,0.3445643232227833,-0.020593769370702442,0.156626934785896,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0038521017706263714,0.012050286516003116,0.0
2.69,0.4492188995419204,0.03364137030743545,0.3460990208674728,0.4469233389797207,0.03103718820471993,0.34449900468675554,-0.020593769370702442,0.15561828530441452,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0038224879983313866,0.011048413911228093,0.0
2.7,0.44919411531191406,0.033687345156832894,0.3460117208858979,0.44692575657462597,0.031090024505530466,0.3444324899087076,-0.020593769370702442,0.15463341537848857,0.2531681126044035,0.31233617720686224,-0.28999932089825015,0.36489120182839985,0.0037928216944684593,0.010070250792984368,0.0
